-0.105971, -0.430413, 0
-0.047512, -0.170174, 1
-0.746442, -0.614535, 0
-0.522895, 0.449386, 1
0.045536, 0.751870, 0
-0.322758, 0.732683, 0
-0.823119, -0.562116, 0
0.390967, 0.321295, 1
0.644277, -0.434549, 1
-0.611024, -0.678100, 0
-0.096641, 0.139827, 1
-0.305258, 0.225636, 0
0.578766, -0.384922, 0
-0.760758, 0.397646, 0
0.286064, 0.698926, 0
0.601884, 0.638048, 1
0.601860, -0.797768, 0
-0.394428, -0.126612, 0
0.067397, -0.590981, 0
0.472588, 0.341236, 0
0.926344, 0.094207, 1
-0.448951, -0.759427, 0
0.802628, 0.488634, 1
-0.544346, -0.010316, 1
-0.220852, 0.918984, 1
0.497099, -0.049952, 0
0.362413, -0.356167, 0
-0.469138, -0.146351, 0
-0.017995, 0.738186, 0
0.353867, -0.054830, 1
-0.223367, -0.651823, 1
-0.123222, 0.236379, 0
0.647728, 0.351475, 0
-0.655706, -0.544395, 0
-0.039340, -0.684147, 1
0.643028, 0.544082, 1
-0.401960, -0.473117, 1
-0.813931, -0.480500, 0
0.371591, 0.721798, 0
-0.911508, 0.112644, 0
0.016532, -0.021550, 0
0.477883, 0.741319, 1
0.157031, -0.950817, 0
-0.316397, 0.004179, 0
-0.361201, -0.050101, 0
-0.066157, 0.723816, 0
0.797406, -0.117379, 1
-0.590727, -0.424051, 1
-0.921695, 0.051978, 0
0.135549, 0.461938, 1
-0.807511, -0.082791, 0
-0.712163, 0.252289, 0
0.426940, 0.162512, 1
-0.267531, 0.796095, 0
0.094186, -0.512785, 0
-0.474993, -0.773840, 0
-0.597335, 0.341896, 1
0.673650, -0.121768, 0
0.359244, -0.909831, 0
-0.389576, 0.422461, 1
-0.134096, -0.221455, 1
0.458893, -0.624079, 1
-0.380232, -0.761717, 0
-0.973138, 0.179978, 1
0.770984, -0.273100, 1
-0.287087, 0.600706, 0
-0.442652, 0.028979, 0
-0.252560, 0.595616, 1
0.705065, 0.221333, 0
0.521988, -0.214698, 0
0.212099, 0.000090, 0
0.679995, 0.139935, 0
0.219190, 0.959326, 1
0.482158, 0.464400, 0
-0.688450, 0.681631, 1
-0.584462, -0.141045, 1
0.318909, 0.597827, 0
-0.731752, -0.401463, 0
-0.170966, 0.407791, 1
0.446362, -0.506075, 0
0.433197, 0.281973, 1
0.203573, 0.099284, 0
0.801090, -0.352140, 1
-0.353915, 0.080863, 0
-0.513233, -0.408017, 1
-0.109498, -0.486424, 0
-0.537131, -0.455314, 1
0.336253, -0.310494, 0
0.050035, 0.627668, 0
-0.300418, 0.343379, 1
-0.504176, -0.826548, 0
-0.195871, 0.252863, 0
0.326036, 0.089460, 1
0.258367, 0.729364, 0
0.429544, 0.693502, 0
-0.547988, -0.262689, 1
0.693120, 0.425965, 1
-0.020586, -0.513296, 0
0.290016, 0.711416, 0
0.767432, 0.115980, 1
0.885939, -0.290789, 1
-0.476263, -0.047442, 0
-0.857678, -0.447636, 0
-0.323977, -0.170461, 0
-0.212277, -0.402987, 0
-0.277510, 0.601098, 0
0.865953, -0.322451, 1
-0.589780, 0.576506, 0
-0.963837, 0.077133, 0
0.549735, 0.665502, 1
0.960039, -0.066274, 1
-0.428787, 0.572337, 0
-0.255176, 0.526076, 1
0.735628, 0.121912, 0
0.003621, 0.718578, 0
-0.286467, 0.759277, 0
0.669857, -0.155071, 0
-0.877891, 0.205819, 0
-0.627927, 0.130754, 1
0.898879, -0.169432, 1
0.844668, 0.223188, 1
-0.123257, -0.130177, 1
0.811481, 0.545124, 1
0.479915, 0.421432, 0
-0.681774, 0.359884, 0
0.105841, -0.552736, 0
-0.277957, 0.543120, 1
-0.272049, 0.589373, 1
0.545996, 0.780686, 1
-0.338526, -0.032898, 0
-0.828494, -0.155878, 0
-0.156425, 0.938360, 1
-0.340941, 0.039171, 0
-0.863176, -0.398787, 0
-0.006281, -0.800295, 1
0.281389, 0.556155, 0
-0.179802, 0.733889, 0
-0.023106, -0.965668, 0
0.062185, 0.744504, 0
-0.359126, 0.625737, 0
0.222260, -0.295674, 1
0.613716, 0.567402, 1
-0.462778, -0.043863, 0
0.309355, -0.679352, 1
-0.011858, -0.740646, 1
-0.673556, 0.358344, 0
0.106202, -0.749818, 1
-0.341096, 0.437114, 1
-0.352311, 0.376595, 1
0.517409, 0.381408, 0
0.954662, -0.232815, 0
0.193829, 0.515934, 1
-0.819112, -0.365258, 0
-0.041333, 0.368359, 0
-0.172925, -0.595005, 1
-0.830690, 0.134529, 0
0.184854, -0.209906, 1
-0.788132, 0.208483, 0
0.794166, 0.241287, 1
-0.289696, -0.782163, 1
0.071731, 0.321090, 0
-0.216670, 0.654355, 0
-0.360981, -0.312017, 0
-0.420199, 0.068076, 0
-0.163997, -0.110714, 1
0.414942, 0.761714, 1
0.443797, 0.394851, 0
0.744518, 0.382498, 1
-0.345650, 0.215315, 0
-0.468247, -0.435551, 1
0.045179, -0.248650, 1
-0.701400, 0.021545, 1
-0.299382, 0.801194, 0
0.053393, -0.979856, 0
0.437860, 0.261736, 1
0.566162, -0.712603, 1
0.704994, -0.374642, 1
-0.548803, -0.566858, 1
-0.366157, 0.286757, 1
0.249347, -0.449815, 0
0.766008, -0.086717, 1
-0.254632, -0.899141, 0
-0.426193, 0.365636, 1
-0.657960, -0.373395, 1
0.263508, -0.962086, 0
-0.147252, 0.273322, 0
0.336410, -0.665024, 1
0.285721, -0.678644, 1
-0.614504, 0.771795, 1
0.570686, -0.099472, 0
-0.383749, -0.838777, 0
-0.033253, -0.170952, 1
-0.248116, -0.830644, 0
0.157729, -0.415363, 0
-0.129093, 0.800268, 0
-0.140452, -0.519437, 0
0.703732, 0.576605, 1
-0.773844, -0.225705, 0
-0.133675, 0.029009, 1
-0.782150, 0.589569, 1
0.004476, -0.754148, 1
-0.528727, 0.400320, 1
-0.429796, -0.612574, 1
-0.528410, -0.697853, 0
-0.177195, -0.706596, 1
-0.520600, -0.746430, 0
0.481444, 0.503803, 0
0.392752, -0.128970, 1
0.863147, -0.370918, 1
0.061581, -0.647642, 1
0.080270, -0.942422, 0
-0.253324, 0.743240, 0
0.453239, 0.440158, 0
0.344970, -0.830516, 1
0.357904, 0.134234, 1
-0.730911, 0.624343, 1
-0.094475, 0.024518, 1
0.914831, 0.359722, 1
0.725261, 0.499632, 1
0.345499, 0.212923, 1
-0.163609, -0.056407, 1
-0.221539, -0.658017, 1
0.185422, 0.423807, 1
-0.676523, 0.219909, 1
-0.378637, -0.302161, 0
-0.163370, -0.714727, 1
-0.616104, -0.224401, 1
-0.207709, -0.769083, 1
0.573949, -0.140963, 0
0.109940, -0.195852, 1
-0.446840, -0.308028, 0
0.517844, 0.058391, 0
0.636979, -0.166027, 0
-0.248216, 0.912774, 1
-0.862119, 0.365815, 0
0.156996, 0.346368, 1
0.390962, -0.632436, 1
0.278523, 0.703854, 0
0.432370, -0.094196, 1
-0.555718, -0.462891, 1
-0.472317, 0.866661, 1
0.226121, -0.197110, 1
-0.738450, -0.263739, 0
-0.697520, 0.139385, 1
-0.527900, -0.259320, 1
0.608490, -0.134949, 0
-0.390695, 0.155981, 0
-0.328617, -0.723142, 1
0.035329, 0.758705, 0
-0.736213, -0.545355, 0
-0.218210, -0.441644, 0
0.147972, -0.440355, 0
-0.290576, 0.771697, 0
0.128086, -0.862519, 1
-0.924165, -0.121988, 0
0.955997, -0.229363, 0
0.530053, 0.791764, 1
-0.695051, 0.064744, 1
0.276443, -0.925375, 0
-0.814007, -0.302922, 0
-0.704787, -0.546485, 0
-0.859402, 0.473202, 1
0.879137, -0.072638, 1
-0.002122, -0.484237, 0
-0.732310, -0.083447, 1
0.397992, -0.528847, 0
-0.143431, -0.729623, 1
0.720250, 0.486411, 1
0.881263, -0.383756, 1
0.571464, -0.269872, 0
-0.115334, 0.299216, 0
-0.120118, -0.622016, 1
0.408121, -0.637285, 1
0.901605, -0.200314, 1
-0.488566, 0.409581, 1
-0.313740, 0.713331, 0
0.280647, 0.414034, 1
0.698910, -0.328448, 1
0.576432, -0.672982, 1
0.927730, -0.189575, 1
-0.549948, -0.688303, 0
-0.346648, 0.730084, 0
0.375541, 0.334754, 1
-0.395051, 0.561107, 0
0.527780, -0.556657, 1
